Math,Physics,Chemistry,Biology,CS,Commerce,Recommended_Stream
37,58,87,56,84,92,Commerce
84,68,55,32,92,99,Commerce
78,32,76,57,40,63,Commerce
46,61,90,95,92,65,Arts
54,58,65,87,67,74,Arts
47,65,37,31,80,42,Commerce
68,66,67,96,48,79,Arts
87,38,61,86,32,98,Commerce
74,47,56,43,97,48,Commerce
49,73,82,82,66,80,Arts
81,74,69,86,53,79,Arts
52,36,93,85,45,89,Arts
46,70,81,89,75,61,Arts
78,82,86,86,88,81,Commerce
76,42,89,73,33,42,Arts
79,67,39,30,38,61,Arts
79,44,60,84,75,30,Arts
59,97,72,74,69,95,Commerce
99,99,94,58,83,98,Engineering
74,31,44,34,51,55,Commerce
63,73,65,78,30,95,Commerce
89,60,90,75,53,76,Commerce
69,50,100,89,39,64,Commerce
52,66,43,62,54,69,Commerce
43,68,33,63,30,34,Arts
88,74,83,40,64,95,Commerce
53,54,59,46,56,57,Commerce
41,80,49,78,50,32,Arts
57,96,64,95,74,76,Arts
41,70,34,89,42,53,Commerce
50,33,56,65,56,41,Arts
37,66,70,74,100,70,Commerce
99,48,38,70,98,78,Commerce
30,62,59,76,68,95,Arts
91,61,65,96,41,68,Arts
38,72,48,49,78,75,Arts
96,89,43,37,59,53,Commerce
74,95,55,67,47,94,Commerce
86,50,48,31,37,100,Commerce
61,79,44,50,71,38,Commerce
56,75,100,34,79,43,Arts
62,81,39,55,31,70,Commerce
89,55,82,65,32,76,Commerce
36,89,42,93,54,86,Arts
42,71,91,39,59,81,Commerce
98,65,56,47,34,83,Commerce
71,95,91,44,61,34,Commerce
92,51,54,79,95,35,Commerce
46,36,32,59,65,96,Arts
39,48,38,44,63,80,Commerce
96,38,71,44,45,44,Commerce
83,44,85,68,72,31,Arts
58,47,57,43,63,94,Commerce
90,63,89,56,41,45,Commerce
68,32,78,38,37,41,Arts
90,30,99,40,84,57,Arts
34,82,42,69,85,69,Commerce
48,83,68,86,90,48,Arts
90,68,46,87,99,68,Arts
39,92,89,62,88,54,Arts
86,31,74,71,49,75,Commerce
48,93,66,91,86,77,Arts
30,78,78,76,86,37,Arts
54,91,56,78,100,39,Arts
78,30,96,80,82,82,Commerce
36,55,91,67,81,77,Arts
65,47,57,42,60,81,Arts
55,93,66,37,63,31,Arts
42,78,89,62,71,66,Arts
43,37,97,87,52,41,Arts
66,90,83,72,61,61,Arts
70,91,43,95,30,41,Arts
93,60,81,99,78,53,Arts
36,89,89,61,44,78,Commerce
62,72,76,70,86,45,Commerce
73,60,35,52,87,42,Commerce
54,74,66,93,40,38,Commerce
99,57,32,77,98,79,Commerce
84,46,38,90,71,70,Commerce
92,92,58,56,82,40,Arts
37,73,42,100,85,50,Commerce
78,75,40,80,82,42,Commerce
46,45,90,88,58,100,Commerce
97,54,33,75,72,36,Commerce
94,64,88,68,100,70,Engineering
58,65,30,34,90,72,Arts
63,53,76,36,81,67,Arts
99,78,56,36,30,71,Commerce
73,60,96,63,98,93,Commerce
72,34,40,75,69,82,Commerce
45,37,97,87,50,49,Commerce
90,42,93,92,38,73,Arts
94,36,57,89,58,30,Commerce
87,85,69,32,53,82,Commerce
51,65,71,82,55,99,Commerce
98,62,59,72,94,82,Commerce
79,77,82,38,87,49,Commerce
63,38,79,72,70,59,Commerce
85,36,78,60,54,99,Commerce
30,90,84,80,74,37,Arts
79,64,98,88,44,62,Arts
72,67,67,88,95,67,Arts
93,65,68,40,61,74,Commerce
61,45,69,76,65,73,Arts
30,34,50,78,35,52,Commerce
78,40,57,98,76,68,Commerce
56,55,35,38,85,82,Commerce
38,38,64,42,59,63,Commerce
58,100,46,79,94,34,Commerce
41,74,51,63,97,65,Commerce
31,96,38,37,65,69,Arts
89,58,44,97,71,91,Commerce
63,99,80,75,79,78,Arts
46,76,48,44,84,92,Commerce
75,59,71,84,95,95,Commerce
82,60,78,44,47,41,Arts
99,81,42,82,59,54,Commerce
37,38,38,73,56,57,Commerce
81,59,43,38,78,99,Commerce
82,64,71,83,56,76,Arts
79,86,87,30,59,41,Arts
53,35,68,36,95,63,Commerce
85,74,98,64,47,40,Engineering
69,33,59,70,38,32,Arts
69,69,62,75,77,43,Commerce
90,32,94,94,92,91,Commerce
91,44,52,49,98,66,Arts
38,31,92,94,55,86,Arts
54,31,66,79,55,53,Arts
39,77,63,83,49,97,Arts
59,97,72,100,92,38,Medical
55,46,77,97,36,41,Commerce
31,71,33,40,45,89,Arts
72,74,97,56,99,34,Arts
72,90,69,84,31,37,Arts
80,94,90,35,95,47,Engineering
30,97,47,49,32,67,Arts
32,74,44,68,95,32,Commerce
62,57,89,93,68,80,Arts
46,57,34,90,95,54,Arts
58,49,82,78,98,66,Arts
61,38,31,94,99,93,Commerce
67,90,74,74,50,80,Arts
66,49,89,55,92,77,Arts
54,37,89,71,32,37,Commerce
43,67,56,41,53,73,Commerce
32,84,96,70,79,62,Arts
96,32,93,40,74,82,Commerce
61,79,72,40,62,78,Arts
56,32,100,43,99,50,Commerce
40,86,47,50,90,48,Arts
50,100,48,97,75,88,Arts
32,86,73,47,63,39,Arts
83,92,77,90,45,100,Commerce
36,68,75,34,31,64,Arts
69,59,38,93,71,68,Commerce
33,91,75,83,95,88,Arts
63,64,55,47,59,65,Commerce
91,94,95,60,98,94,Engineering
41,38,64,78,40,80,Commerce
36,46,34,96,95,61,Arts
83,32,35,84,53,46,Arts
58,63,66,72,37,43,Arts
89,91,68,50,100,66,Arts
98,95,90,82,82,37,Engineering
65,47,51,40,80,77,Commerce
97,52,31,78,40,97,Commerce
54,87,64,96,59,48,Commerce
41,62,63,94,98,63,Arts
94,42,33,38,52,81,Commerce
83,49,78,46,53,60,Arts
100,35,47,31,50,68,Arts
42,57,94,97,54,43,Arts
70,49,67,44,38,68,Commerce
47,87,50,71,46,91,Arts
44,81,33,67,36,66,Arts
46,57,42,44,82,55,Arts
63,52,80,45,70,99,Commerce
99,41,35,72,47,96,Commerce
83,77,57,61,92,66,Arts
75,97,66,40,44,68,Arts
83,93,55,91,87,35,Arts
90,40,61,37,85,95,Commerce
52,74,87,61,89,73,Arts
98,85,59,99,40,53,Engineering
41,68,31,48,38,40,Arts
97,56,90,32,81,42,Engineering
75,76,82,83,34,96,Commerce
97,41,66,80,58,40,Arts
72,50,36,98,44,37,Arts
88,40,53,42,77,47,Arts
83,76,49,75,63,95,Commerce
94,61,73,76,39,32,Arts
56,80,48,57,63,61,Arts
89,100,68,68,87,65,Engineering
95,80,35,90,71,47,Arts
51,30,52,36,91,87,Arts
63,75,50,46,38,82,Arts
63,95,58,33,92,47,Commerce
42,96,96,35,36,36,Commerce
62,75,93,61,64,59,Arts
82,50,39,93,53,45,Commerce
69,82,92,40,34,38,Arts
66,34,79,98,36,72,Commerce
73,67,89,30,40,54,Commerce
37,85,48,40,36,61,Commerce
45,53,36,67,45,88,Commerce
94,63,43,42,45,34,Arts
36,89,100,76,45,47,Commerce
33,35,69,83,75,99,Commerce
84,93,39,79,31,70,Commerce
69,90,53,48,93,59,Commerce
33,73,79,76,64,30,Commerce
44,46,48,62,98,85,Commerce
92,75,74,80,52,44,Commerce
40,33,66,91,94,31,Arts
65,68,75,45,78,72,Arts
83,46,54,85,34,43,Commerce
44,93,85,47,100,59,Arts
65,42,39,37,56,56,Arts
44,55,97,62,82,56,Commerce
87,50,78,60,46,75,Commerce
91,56,31,79,73,38,Arts
76,81,42,63,42,33,Commerce
85,50,41,90,49,81,Commerce
74,41,32,59,45,99,Commerce
50,63,71,81,53,64,Arts
96,61,87,33,72,49,Engineering
85,80,82,46,57,46,Arts
78,37,99,57,69,56,Arts
74,75,69,72,66,98,Commerce
49,71,30,84,45,87,Commerce
94,74,92,61,68,32,Engineering
65,62,41,40,31,87,Commerce
33,70,84,98,45,97,Arts
69,44,83,87,45,57,Arts
79,31,35,100,34,88,Commerce
86,37,40,51,89,93,Commerce
74,38,57,47,88,44,Commerce
69,84,71,58,75,30,Commerce
58,44,71,91,37,58,Commerce
43,44,34,98,32,97,Commerce
99,46,79,56,90,95,Commerce
58,98,86,97,95,53,Medical
57,76,75,52,37,81,Commerce
64,66,63,42,30,83,Arts
60,37,92,86,82,41,Commerce
34,34,98,58,72,51,Commerce
42,54,66,98,31,91,Commerce
89,46,41,91,45,95,Commerce
69,40,74,44,90,87,Commerce
40,73,73,93,80,42,Commerce
64,93,54,31,50,84,Arts
77,95,88,68,74,73,Arts
32,55,38,43,67,61,Arts
85,57,46,96,64,37,Commerce
34,69,96,32,69,79,Commerce
35,63,32,67,59,51,Arts
94,73,91,74,32,74,Engineering
57,56,59,75,36,40,Commerce
82,48,49,41,56,74,Arts
68,40,98,39,49,94,Commerce
69,100,38,91,30,97,Commerce
48,72,85,36,37,97,Commerce
59,44,84,43,83,99,Commerce
31,75,52,79,57,45,Commerce
64,67,49,70,62,79,Arts
31,80,92,75,47,75,Arts
85,42,39,84,42,79,Commerce
77,77,81,68,89,36,Arts
81,82,69,34,90,81,Commerce
73,83,57,63,63,41,Arts
57,88,57,34,53,70,Commerce
76,50,83,52,66,54,Arts
32,46,85,80,76,41,Commerce
87,57,65,54,45,80,Commerce
96,62,68,55,75,38,Commerce
34,91,61,89,37,68,Commerce
87,76,74,62,41,70,Commerce
95,68,96,95,81,31,Engineering
62,50,61,93,54,42,Arts
80,60,48,100,33,32,Commerce
95,41,74,34,93,40,Commerce
100,76,91,67,85,40,Engineering
76,31,38,46,75,77,Commerce
85,78,76,34,65,68,Commerce
62,76,33,69,50,81,Arts
91,95,79,85,80,41,Engineering
35,56,77,67,91,57,Arts
47,63,56,79,54,68,Arts
44,37,41,36,37,92,Commerce
88,99,93,86,61,68,Engineering
90,64,34,54,49,67,Commerce
83,32,47,71,52,69,Arts
60,72,33,97,67,76,Arts
70,31,34,50,51,74,Commerce
73,61,63,99,72,62,Arts
74,49,45,57,87,37,Commerce
43,89,47,68,87,74,Commerce
71,71,40,45,59,94,Commerce
52,51,96,83,95,34,Commerce
32,50,78,64,40,96,Commerce
76,68,84,90,72,60,Arts
99,34,85,32,57,40,Arts
65,53,96,57,62,42,Arts
33,84,66,87,41,68,Commerce
99,53,71,86,75,36,Arts
61,82,88,44,46,58,Arts
46,80,63,91,44,95,Commerce
54,68,63,54,67,59,Commerce
36,95,85,47,58,90,Arts
31,30,52,76,41,44,Commerce
95,67,31,54,47,46,Commerce
98,78,55,85,64,56,Arts
82,90,59,84,95,68,Arts
68,49,75,40,52,46,Commerce
93,98,31,95,76,40,Arts
42,80,31,55,89,31,Arts
78,43,75,68,31,60,Commerce
77,35,48,82,94,48,Arts
83,33,89,73,92,51,Arts
98,79,33,53,56,41,Arts
37,37,96,100,82,94,Arts
40,43,52,99,49,70,Commerce
77,48,36,39,78,51,Arts
63,64,84,41,100,89,Commerce
41,32,41,57,31,98,Arts
80,48,51,53,57,49,Commerce
53,80,65,34,46,43,Arts
73,91,68,86,71,89,Commerce
97,38,32,94,50,68,Arts
36,56,55,65,66,84,Commerce
70,41,72,98,87,82,Arts
70,98,88,76,31,89,Commerce
72,51,32,73,47,68,Commerce
53,94,39,80,60,41,Commerce
74,53,75,79,62,72,Arts
60,54,34,92,43,97,Commerce
58,68,50,79,65,47,Commerce
48,69,67,36,63,70,Commerce
35,89,50,87,55,43,Arts
81,84,39,78,66,31,Arts
66,96,75,68,45,88,Commerce
52,84,60,68,44,44,Arts
75,83,94,89,95,84,Commerce
78,79,56,71,55,47,Commerce
67,35,41,37,67,32,Commerce
36,36,86,97,58,77,Commerce
88,51,80,75,38,71,Arts
99,64,65,36,36,52,Commerce
82,74,30,87,33,36,Arts
79,97,56,47,42,50,Arts
100,67,51,78,34,80,Commerce
56,78,59,37,64,97,Commerce
91,38,67,91,30,55,Commerce
41,67,82,84,94,62,Arts
46,60,46,60,92,96,Commerce
79,64,70,82,61,60,Commerce
96,45,60,38,97,81,Commerce
38,93,77,48,68,48,Commerce
33,41,78,92,33,57,Arts
97,39,67,77,90,63,Arts
54,60,61,54,48,66,Arts
81,83,79,73,89,90,Commerce
74,89,62,47,38,92,Commerce
66,32,63,77,63,59,Arts
41,45,92,67,45,79,Arts
50,40,35,57,57,64,Commerce
52,94,97,38,67,78,Arts
80,74,46,97,42,87,Commerce
49,90,73,32,78,58,Arts
53,42,40,72,40,61,Arts
78,90,87,99,87,37,Medical
70,75,64,60,90,84,Arts
94,88,93,32,41,30,Engineering
54,62,86,53,38,46,Commerce
96,84,43,40,89,41,Commerce
68,59,87,90,47,76,Arts
34,88,88,49,77,63,Commerce
41,48,47,84,88,36,Arts
41,95,96,50,44,67,Arts
96,45,77,96,34,41,Commerce
60,56,38,44,35,60,Arts
82,48,67,89,50,43,Commerce
87,81,52,38,78,66,Commerce
41,41,82,31,96,38,Arts
42,82,94,86,98,42,Arts
46,96,36,91,92,84,Arts
83,99,48,67,39,95,Commerce
57,92,76,57,71,87,Arts
68,93,75,65,44,71,Arts
82,59,100,33,34,36,Arts
93,59,75,56,42,62,Commerce
47,100,69,70,96,74,Arts
86,42,89,70,84,93,Commerce
79,63,77,35,97,92,Commerce
84,95,30,84,31,94,Commerce
75,91,79,97,54,41,Medical
79,36,65,50,49,89,Commerce
53,95,66,80,99,92,Arts
58,79,36,39,61,77,Arts
94,64,69,77,64,43,Arts
64,43,90,36,78,40,Arts
46,92,82,83,99,100,Commerce
50,61,55,92,59,52,Commerce
79,68,76,90,94,91,Commerce
63,53,57,71,75,65,Commerce
36,66,31,99,57,86,Commerce
54,52,69,83,70,47,Arts
32,52,61,55,93,54,Arts
94,57,89,68,100,33,Arts
33,32,47,96,54,92,Arts
65,44,84,70,73,62,Arts
99,43,75,82,96,99,Commerce
37,83,88,96,41,66,Medical
57,77,40,52,50,90,Arts
68,93,34,80,91,33,Arts
41,30,76,53,62,35,Arts
60,59,36,79,37,40,Commerce
72,54,47,40,76,35,Commerce
64,42,90,93,43,94,Commerce
80,39,92,54,44,84,Commerce
57,65,92,50,53,56,Arts
72,73,47,89,44,54,Arts
54,91,58,81,75,35,Arts
62,78,36,96,93,59,Arts
95,45,77,80,52,93,Commerce
89,52,74,59,34,47,Commerce
43,67,83,49,61,78,Arts
57,89,98,74,47,74,Arts
95,87,75,59,95,62,Engineering
97,88,35,36,100,78,Commerce
89,63,36,74,80,47,Arts
98,98,64,49,39,65,Engineering
48,100,40,51,35,36,Arts
52,99,66,68,79,61,Arts
70,36,65,66,67,87,Commerce
62,92,31,62,33,95,Commerce
85,48,73,43,58,90,Commerce
52,80,63,77,40,60,Commerce
88,96,93,40,44,51,Engineering
82,34,90,70,37,85,Commerce
61,52,51,59,30,84,Arts
33,69,65,82,39,34,Commerce
99,69,44,54,65,83,Commerce
62,61,99,67,36,68,Commerce
70,30,30,81,54,68,Arts
97,32,84,84,68,98,Commerce
81,65,97,72,66,89,Commerce
68,95,70,68,88,83,Arts
91,81,35,43,99,55,Arts
30,49,60,95,33,82,Commerce
35,48,73,40,38,91,Arts
31,38,100,49,47,84,Commerce
77,50,86,57,94,94,Commerce
53,48,75,35,94,64,Arts
37,55,96,72,37,75,Arts
66,77,68,74,81,90,Commerce
57,48,48,57,35,81,Commerce
81,87,73,97,65,96,Commerce
77,50,99,99,61,89,Commerce
67,64,77,81,62,81,Arts
32,67,93,64,91,37,Arts
89,91,81,61,99,73,Engineering
56,33,38,66,64,82,Arts
50,81,73,100,94,75,Arts
77,38,89,73,95,41,Commerce
72,47,97,36,42,54,Arts
77,33,69,94,40,96,Commerce
58,78,41,85,58,50,Commerce
72,53,49,35,31,55,Arts
100,100,69,81,71,75,Engineering
34,75,99,72,30,69,Commerce
49,58,43,59,42,74,Commerce
31,54,48,76,88,62,Arts
38,99,48,81,40,50,Commerce
40,31,47,69,98,64,Arts
34,68,32,81,36,49,Arts
39,94,34,73,44,83,Commerce
41,63,72,39,55,38,Commerce
49,96,91,67,57,70,Arts
80,70,30,79,54,56,Commerce
85,60,71,56,69,50,Commerce
87,59,61,89,81,33,Arts
81,75,87,60,75,93,Commerce
64,75,54,54,44,35,Arts
62,83,38,68,36,80,Arts
88,78,86,40,42,76,Engineering
70,93,37,73,100,79,Arts
35,63,38,90,82,46,Commerce
87,47,75,85,88,53,Arts
91,76,67,59,47,30,Commerce
86,53,79,97,59,97,Commerce
75,91,73,53,63,99,Commerce
91,64,49,88,42,75,Commerce
90,67,76,72,62,85,Commerce
63,56,81,47,73,38,Arts
78,39,90,78,67,34,Commerce
80,99,75,32,71,63,Arts
82,67,44,99,95,42,Arts
76,65,97,74,50,80,Arts
50,71,41,84,40,70,Commerce
93,52,97,60,65,52,Arts
100,97,55,78,63,50,Engineering
94,81,37,77,91,37,Commerce
85,30,50,65,98,67,Commerce
54,32,70,49,76,87,Arts
41,32,40,84,53,80,Arts
87,36,41,68,46,83,Commerce
72,70,32,35,36,50,Commerce
31,72,45,96,83,55,Arts
96,79,88,76,53,31,Engineering
66,79,40,72,56,63,Arts
31,56,91,64,45,33,Commerce
81,93,48,34,62,32,Arts
86,61,74,34,66,66,Commerce
62,93,90,32,37,54,Arts
64,60,38,57,53,63,Arts
66,72,51,38,32,100,Commerce
32,41,99,47,77,83,Arts
30,76,50,43,52,77,Commerce
45,40,44,94,91,41,Arts
63,44,86,55,49,40,Arts
77,71,82,94,51,30,Arts
56,64,46,32,40,50,Commerce
89,61,86,53,95,83,Commerce
31,60,71,48,40,42,Arts
69,71,85,40,49,83,Commerce
61,44,42,76,68,42,Arts
61,83,87,46,62,41,Arts
55,78,41,68,31,72,Arts
37,84,57,55,31,71,Commerce
44,35,94,85,40,39,Arts
43,62,43,89,47,74,Arts
65,86,34,51,33,45,Commerce
57,53,78,47,90,56,Commerce
88,53,84,95,41,74,Arts
70,95,83,40,30,79,Commerce
52,38,57,80,60,49,Commerce
82,93,51,50,58,74,Commerce
54,71,53,85,61,77,Commerce
43,73,99,79,79,74,Arts
94,33,45,70,32,48,Arts
68,75,78,53,36,46,Arts
81,30,42,93,52,41,Arts
55,40,88,66,71,44,Arts
78,49,75,95,95,59,Arts
94,99,47,51,95,79,Commerce
96,57,79,98,88,51,Arts
75,35,39,43,57,82,Arts
78,38,65,89,38,69,Arts
37,68,80,74,91,67,Commerce
95,79,98,92,49,79,Engineering
71,78,30,73,42,53,Arts
82,87,41,31,57,60,Commerce
100,87,53,37,79,66,Engineering
33,32,75,57,78,86,Commerce
96,53,51,32,73,43,Arts
45,80,43,78,75,46,Arts
66,99,60,58,91,33,Commerce
76,30,59,99,81,59,Arts
87,86,60,46,58,39,Commerce
63,33,48,37,81,70,Arts
39,62,52,38,60,32,Commerce
100,54,79,31,62,47,Arts
74,75,52,89,65,99,Commerce
32,92,88,47,73,31,Arts
94,84,86,85,54,52,Engineering
55,52,34,89,58,33,Commerce
82,60,62,34,97,96,Commerce
40,61,71,95,92,50,Arts
49,35,90,64,90,95,Arts
82,96,56,92,41,43,Commerce
52,48,53,48,45,73,Commerce
50,54,88,59,86,66,Commerce
88,36,72,35,74,58,Commerce
67,90,76,93,92,95,Commerce
47,75,38,42,38,93,Commerce
89,71,67,58,93,66,Arts
62,88,36,88,89,35,Commerce
52,51,86,87,100,56,Arts
30,71,73,38,79,96,Arts
32,43,90,47,66,32,Arts
53,57,66,98,72,68,Commerce
54,81,65,57,37,85,Arts
45,46,33,56,63,81,Commerce
59,92,74,98,39,54,Medical
72,86,74,52,60,34,Commerce
95,75,74,42,35,48,Commerce
36,54,36,63,50,51,Commerce
82,36,33,94,52,77,Arts
40,81,41,79,77,63,Commerce
84,81,91,85,72,92,Engineering
52,62,80,98,76,80,Arts
60,76,41,64,69,58,Commerce
80,97,54,67,62,98,Commerce
64,59,83,100,41,54,Commerce
30,32,98,99,74,61,Arts
30,71,93,57,81,91,Arts
74,48,65,85,90,67,Arts
96,48,70,83,39,52,Commerce
91,65,48,90,77,79,Commerce
39,34,39,99,71,95,Arts
42,52,38,75,100,60,Arts
56,38,97,30,93,44,Arts
43,41,79,43,35,51,Arts
66,46,81,99,90,31,Commerce
33,65,77,59,69,81,Arts
34,57,50,55,70,71,Commerce
65,73,99,90,78,67,Arts
77,36,36,65,45,84,Commerce
45,33,48,31,47,65,Arts
94,80,87,83,100,65,Engineering
86,65,85,75,50,53,Arts
94,58,42,95,52,45,Commerce
74,61,82,85,98,75,Arts
64,38,36,32,34,50,Commerce
40,39,90,68,89,77,Commerce
39,88,87,92,74,85,Arts
59,66,38,96,89,73,Arts
97,71,34,72,50,71,Arts
68,79,36,55,40,71,Commerce
53,34,61,56,98,98,Commerce
91,54,53,63,47,62,Commerce
90,79,62,90,78,83,Commerce
66,92,34,34,43,52,Arts
82,100,56,41,36,66,Commerce
51,59,56,71,76,53,Arts
65,52,88,66,93,77,Arts
42,38,53,63,44,47,Arts
92,32,68,97,92,60,Arts
45,84,81,39,40,96,Commerce
87,76,53,38,55,79,Commerce
86,52,64,76,96,38,Arts
67,85,99,69,97,55,Arts
79,99,87,50,94,57,Engineering
74,92,64,81,37,87,Commerce
84,58,78,32,57,58,Commerce
68,75,36,35,34,74,Commerce
89,81,33,60,58,56,Arts
47,48,78,39,69,61,Commerce
53,89,68,60,41,72,Arts
95,88,80,82,66,56,Engineering
65,90,56,70,83,66,Arts
42,96,61,89,60,100,Commerce
77,99,69,75,94,46,Arts
64,99,92,96,57,80,Medical
58,54,55,66,50,73,Arts
96,97,75,84,42,73,Engineering
51,42,90,74,83,41,Arts
82,34,37,84,44,47,Commerce
42,53,78,88,34,68,Arts
48,84,48,94,89,81,Arts
51,66,52,83,44,85,Commerce
84,65,43,65,75,53,Arts
91,92,57,87,45,57,Arts
78,44,85,85,71,80,Arts
87,88,71,52,96,53,Arts
52,62,76,70,40,40,Commerce
36,52,66,81,37,58,Commerce
55,32,35,85,45,93,Commerce
34,94,94,83,96,83,Arts
38,59,74,36,32,97,Commerce
51,83,100,61,47,75,Commerce
75,62,65,78,33,61,Arts
84,92,70,63,49,33,Arts
52,42,79,69,39,69,Commerce
53,42,74,35,37,45,Commerce
92,53,47,45,30,60,Arts
63,99,61,69,59,80,Arts
84,73,75,46,32,76,Commerce
79,100,94,79,86,35,Engineering
44,43,91,84,81,71,Arts
30,50,54,58,61,63,Commerce
58,38,80,93,57,74,Arts
30,92,96,55,41,81,Arts
39,81,77,30,66,56,Arts
89,70,84,71,79,56,Arts
85,37,89,83,69,59,Arts
56,38,42,66,42,89,Arts
70,65,48,72,86,43,Arts
44,68,81,86,51,100,Commerce
49,38,58,64,56,86,Commerce
51,92,90,57,95,70,Arts
60,75,87,94,78,92,Commerce
57,87,55,36,61,39,Commerce
84,92,53,50,92,86,Commerce
73,93,93,32,74,39,Arts
90,41,83,98,31,54,Commerce
85,53,35,78,95,47,Arts
84,73,68,63,61,40,Arts
31,57,93,42,33,74,Commerce
85,59,80,57,50,81,Commerce
67,80,70,43,40,49,Commerce
67,54,99,83,40,63,Arts
88,84,31,97,42,78,Commerce
37,85,96,54,95,99,Arts
97,71,30,54,84,46,Commerce
39,72,59,54,100,51,Arts
60,83,58,45,79,99,Commerce
45,93,92,65,62,46,Commerce
60,73,85,48,68,60,Arts
99,98,55,37,69,47,Engineering
31,36,86,78,92,91,Commerce
100,40,49,58,63,72,Commerce
35,68,36,83,95,88,Arts
46,38,89,32,51,62,Arts
97,89,91,98,67,45,Engineering
66,37,89,30,40,48,Commerce
53,45,93,36,71,95,Commerce
57,32,43,46,92,50,Commerce
85,38,100,48,49,100,Commerce
62,71,68,51,58,37,Arts
63,93,93,39,52,45,Commerce
83,63,66,100,56,76,Arts
45,86,59,49,59,82,Arts
100,49,86,48,52,54,Arts
32,76,70,100,36,36,Arts
88,30,95,60,56,91,Commerce
41,68,88,53,31,69,Commerce
45,33,94,41,31,57,Commerce
93,41,91,83,99,38,Arts
72,91,60,100,53,42,Commerce
73,37,50,55,79,84,Commerce
74,83,36,81,77,100,Commerce
52,40,53,100,68,72,Arts
32,51,99,85,95,95,Arts
36,84,97,64,51,82,Arts
30,51,100,74,44,50,Arts
45,97,83,87,78,47,Arts
90,58,94,33,58,82,Commerce
92,86,66,67,99,57,Arts
66,89,65,95,97,76,Arts
34,37,93,41,47,50,Arts
78,40,65,50,59,91,Commerce
35,54,43,32,41,66,Arts
44,80,32,78,52,56,Arts
99,37,73,84,62,60,Commerce
85,46,87,31,69,54,Commerce
38,72,76,89,50,30,Commerce
60,40,63,63,50,44,Commerce
86,58,54,57,93,53,Commerce
41,99,38,59,78,56,Commerce
80,32,73,74,91,69,Commerce
74,89,78,37,91,72,Arts
81,91,46,84,32,53,Arts
82,98,61,38,97,76,Arts
91,50,69,85,56,51,Commerce
88,79,56,81,36,31,Commerce
32,82,47,78,89,84,Commerce
67,68,30,30,41,74,Arts
93,90,34,41,65,77,Commerce
74,81,67,75,81,86,Commerce
87,39,75,32,42,84,Commerce
32,34,42,37,73,53,Commerce
31,63,42,58,43,75,Arts
38,59,100,41,74,93,Arts
52,64,73,58,64,85,Commerce
32,86,34,78,43,51,Arts
49,44,63,30,71,60,Arts
38,62,66,59,39,71,Commerce
45,87,52,83,51,96,Commerce
49,49,37,85,56,86,Commerce
70,100,40,88,41,97,Commerce
57,34,46,89,75,80,Commerce
70,98,50,30,44,77,Commerce
56,44,100,53,38,42,Arts
67,38,86,75,69,66,Arts
70,90,95,64,57,57,Arts
42,68,86,63,71,52,Commerce
68,42,56,91,51,74,Commerce
89,100,37,65,88,45,Arts
91,97,39,92,78,55,Arts
42,31,79,62,60,81,Commerce
70,83,71,82,95,78,Arts
100,86,48,31,44,52,Commerce
76,31,73,30,31,46,Arts
67,32,93,58,48,87,Commerce
85,40,34,50,32,39,Arts
57,41,70,86,67,76,Arts
78,91,37,40,64,54,Commerce
33,97,41,97,75,63,Commerce
46,52,59,47,89,59,Commerce
35,39,96,72,35,76,Arts
61,36,38,100,66,68,Commerce
30,90,82,98,39,56,Medical
75,86,48,93,50,66,Commerce
30,59,76,33,36,87,Commerce
48,77,51,38,55,95,Arts
50,72,69,53,83,46,Arts
71,81,56,36,45,40,Arts
54,63,30,54,55,83,Commerce
32,46,88,43,81,88,Arts
86,70,99,89,89,75,Engineering
35,75,86,51,79,79,Arts
86,35,50,75,84,32,Commerce
87,38,45,59,45,66,Commerce
51,86,31,53,61,77,Commerce
44,66,45,52,61,42,Arts
66,60,44,61,77,56,Commerce
87,37,64,88,70,44,Arts
51,83,59,51,30,55,Commerce
85,35,44,89,59,38,Arts
83,90,33,98,66,90,Commerce
74,86,58,62,85,78,Arts
41,89,46,56,42,65,Arts
57,91,36,62,66,49,Arts
93,65,75,54,97,74,Commerce
62,30,80,84,69,31,Commerce
86,59,49,90,86,96,Commerce
97,58,48,57,71,73,Commerce
33,66,58,91,80,92,Arts
59,82,58,100,64,74,Arts
64,79,73,74,36,43,Arts
70,64,78,67,87,72,Arts
53,43,77,61,38,54,Commerce
46,82,100,92,92,56,Medical
98,38,57,56,81,100,Commerce
75,46,56,57,68,96,Commerce
92,35,68,38,39,92,Commerce
68,40,38,95,72,99,Commerce
90,46,53,46,62,45,Commerce
91,63,65,42,65,60,Arts
57,70,57,36,34,95,Commerce
100,66,37,37,91,30,Commerce
67,34,82,97,85,99,Commerce
31,48,80,86,70,49,Commerce
71,70,45,35,37,87,Commerce
44,33,99,31,62,96,Commerce
35,81,76,87,89,73,Arts
98,96,82,100,50,83,Engineering
100,47,72,75,53,64,Commerce
40,94,62,80,61,31,Arts
89,55,63,56,83,84,Commerce
30,77,79,78,89,99,Arts
45,47,77,70,35,32,Arts
56,65,74,31,82,53,Commerce
37,54,97,91,84,63,Arts
35,76,55,45,100,80,Arts
75,44,59,66,57,57,Arts
35,56,84,80,32,93,Commerce
95,96,36,88,81,72,Arts
84,30,63,82,61,39,Commerce
47,69,83,53,62,87,Arts
